t_ns,signal,voltage,value
64610000,SWCLK,0.000,
64610000,SWDIO,3.300,
64615000,SWCLK,3.300,
64615000,SWDIO_SAMPLE_T,3.420,8.000
64620000,SWCLK,0.000,
64620000,SWDIO,3.100,
64625000,SWCLK,3.300,
64625000,STEP_PHASE_SendAck_Write,3.550,8.000
64625000,SWDIO,3.200,
64630000,SWCLK,0.000,
64630000,SWDIO_SAMPLE_H,3.420,1.000
64635000,SWCLK,3.300,
64635000,SWDIO,0.100,
64640000,SWCLK,0.000,
64640000,SWDIO_SAMPLE_H,3.420,2.000
64645000,SWCLK,3.300,
64650000,SWCLK,0.000,
64650000,SWDIO_SAMPLE_H,3.420,3.000
64655000,SWCLK,3.300,
64655000,STEP_PHASE_TurnaroundToHost_Write,3.550,10.000
64655000,SWDIO,3.100,
64660000,SWCLK,0.000,
64665000,SWCLK,3.300,
64670000,SWCLK,0.000,
64670000,STEP_PHASE_RecvData_Write,3.550,11.000
64670000,SWDIO,3.300,
64670000,SWDIO,0.000,
64675000,SWCLK,3.300,
64675000,SWDIO_SAMPLE_T,3.420,1.000
64680000,SWCLK,0.000,
64680000,SWDIO,3.300,
64685000,SWCLK,3.300,
64685000,SWDIO_SAMPLE_T,3.420,2.000
64690000,SWCLK,0.000,
64690000,SWDIO,0.000,
64695000,SWCLK,3.300,
64695000,SWDIO_SAMPLE_T,3.420,3.000
64700000,SWCLK,0.000,
64705000,SWCLK,3.300,
64705000,SWDIO_SAMPLE_T,3.420,4.000
64710000,SWCLK,0.000,
64710000,SWDIO,3.300,
64715000,SWCLK,3.300,
64715000,SWDIO_SAMPLE_T,3.420,5.000
64720000,SWCLK,0.000,
64720000,SWDIO,0.000,
64725000,SWCLK,3.300,
64725000,SWDIO_SAMPLE_T,3.420,6.000
64730000,SWCLK,0.000,
64735000,SWCLK,3.300,
64735000,SWDIO_SAMPLE_T,3.420,7.000
64740000,SWCLK,0.000,
64745000,SWCLK,3.300,
64745000,SWDIO_SAMPLE_T,3.420,8.000
64750000,SWCLK,0.000,
64755000,SWCLK,3.300,
64755000,SWDIO_SAMPLE_T,3.420,9.000
64760000,SWCLK,0.000,
64765000,SWCLK,3.300,
64765000,SWDIO_SAMPLE_T,3.420,10.000
64770000,SWCLK,0.000,
64775000,SWCLK,3.300,
64775000,SWDIO_SAMPLE_T,3.420,11.000
64780000,SWCLK,0.000,
64785000,SWCLK,3.300,
64785000,SWDIO_SAMPLE_T,3.420,12.000
64790000,SWCLK,0.000,
64795000,SWCLK,3.300,
64795000,SWDIO_SAMPLE_T,3.420,13.000
64800000,SWCLK,0.000,
64805000,SWCLK,3.300,
64805000,SWDIO_SAMPLE_T,3.420,14.000
64810000,SWCLK,0.000,
64815000,SWCLK,3.300,
64815000,SWDIO_SAMPLE_T,3.420,15.000
64820000,SWCLK,0.000,
64825000,SWCLK,3.300,
64825000,SWDIO_SAMPLE_T,3.420,16.000
64830000,SWCLK,0.000,
64835000,SWCLK,3.300,
64835000,SWDIO_SAMPLE_T,3.420,17.000
64840000,SWCLK,0.000,
64845000,SWCLK,3.300,
64845000,SWDIO_SAMPLE_T,3.420,18.000
64850000,SWCLK,0.000,
64855000,SWCLK,3.300,
64855000,SWDIO_SAMPLE_T,3.420,19.000
64860000,SWCLK,0.000,
64865000,SWCLK,3.300,
64865000,SWDIO_SAMPLE_T,3.420,20.000
64870000,SWCLK,0.000,
64875000,SWCLK,3.300,
64875000,SWDIO_SAMPLE_T,3.420,21.000
64880000,SWCLK,0.000,
64885000,SWCLK,3.300,
64885000,SWDIO_SAMPLE_T,3.420,22.000
64890000,SWCLK,0.000,
64895000,SWCLK,3.300,
64895000,SWDIO_SAMPLE_T,3.420,23.000
64900000,SWCLK,0.000,
64905000,SWCLK,3.300,
64905000,SWDIO_SAMPLE_T,3.420,24.000
64910000,SWCLK,0.000,
64915000,SWCLK,3.300,
64915000,SWDIO_SAMPLE_T,3.420,25.000
64920000,SWCLK,0.000,
64925000,SWCLK,3.300,
64925000,SWDIO_SAMPLE_T,3.420,26.000
64930000,SWCLK,0.000,
64935000,SWCLK,3.300,
64935000,SWDIO_SAMPLE_T,3.420,27.000
64940000,SWCLK,0.000,
64945000,SWCLK,3.300,
64945000,SWDIO_SAMPLE_T,3.420,28.000
64950000,SWCLK,0.000,
64955000,SWCLK,3.300,
64955000,SWDIO_SAMPLE_T,3.420,29.000
64960000,SWCLK,0.000,
64965000,SWCLK,3.300,
64965000,SWDIO_SAMPLE_T,3.420,30.000
64970000,SWCLK,0.000,
64975000,SWCLK,3.300,
64975000,SWDIO_SAMPLE_T,3.420,31.000
64980000,SWCLK,0.000,
64985000,SWCLK,3.300,
64985000,SWDIO_SAMPLE_T,3.420,32.000
64990000,SWCLK,0.000,
64995000,SWCLK,3.300,
64995000,SWDIO_SAMPLE_T,3.420,33.000
65000000,SWCLK,0.000,
65000000,STEP_PHASE_Complete_Write,3.550,13.000
65005000,SWCLK,3.300,
65010000,SWCLK,0.000,
65015000,SWCLK,3.300,
65015000,SWDIO_SAMPLE_T,3.420,0.000
65020000,SWCLK,0.000,
65025000,SWCLK,3.300,
65025000,SWDIO_SAMPLE_T,3.420,0.000
65030000,SWCLK,0.000,
65035000,SWCLK,3.300,
65035000,SWDIO_SAMPLE_T,3.420,0.000
65040000,SWCLK,0.000,
65045000,SWCLK,3.300,
65045000,SWDIO_SAMPLE_T,3.420,0.000
65050000,SWCLK,0.000,
65055000,SWCLK,3.300,
65055000,SWDIO_SAMPLE_T,3.420,0.000
65060000,SWCLK,0.000,
65065000,SWCLK,3.300,
65065000,SWDIO_SAMPLE_T,3.420,0.000
65070000,SWCLK,0.000,
65075000,SWCLK,3.300,
65075000,SWDIO_SAMPLE_T,3.420,0.000
65080000,SWCLK,0.000,
65080000,SWDIO,3.300,
65080000,SWDIO,0.000,
65085000,SWCLK,3.300,
65085000,SWDIO_SAMPLE_T,3.420,0.000
65090000,SWCLK,0.000,
65095000,SWCLK,3.300,
65095000,SWDIO_SAMPLE_T,3.420,0.000
65100000,SWCLK,0.000,
65100000,SWDIO,3.300,
65105000,SWCLK,3.300,
65105000,SWDIO_SAMPLE_T,3.420,1.000
65110000,SWCLK,0.000,
65115000,SWCLK,3.300,
65115000,SWDIO_SAMPLE_T,3.420,2.000
65120000,SWCLK,0.000,
65120000,SWDIO,0.000,
65125000,SWCLK,3.300,
65125000,SWDIO_SAMPLE_T,3.420,3.000
65130000,SWCLK,0.000,
65130000,SWDIO,3.300,
65135000,SWCLK,3.300,
65135000,SWDIO_SAMPLE_T,3.420,4.000
65140000,SWCLK,0.000,
65140000,SWDIO,0.000,
65145000,SWCLK,3.300,
65145000,SWDIO_SAMPLE_T,3.420,5.000
65150000,SWCLK,0.000,
65155000,SWCLK,3.300,
65155000,SWDIO_SAMPLE_T,3.420,6.000
65160000,SWCLK,0.000,
65165000,SWCLK,3.300,
65165000,SWDIO_SAMPLE_T,3.420,7.000
65170000,SWCLK,0.000,
65170000,SWDIO,3.300,
65175000,SWCLK,3.300,
65175000,SWDIO_SAMPLE_T,3.420,8.000
65180000,SWCLK,0.000,
65180000,SWDIO,3.100,
65185000,SWCLK,3.300,
65185000,STEP_PHASE_SendAck_Write,3.550,8.000
65185000,SWDIO,3.200,
65190000,SWCLK,0.000,
65190000,SWDIO_SAMPLE_H,3.420,1.000
65195000,SWCLK,3.300,
65195000,SWDIO,0.100,
65200000,SWCLK,0.000,
65200000,SWDIO_SAMPLE_H,3.420,2.000
65205000,SWCLK,3.300,
65210000,SWCLK,0.000,
65210000,SWDIO_SAMPLE_H,3.420,3.000
65215000,SWCLK,3.300,
65215000,STEP_PHASE_TurnaroundToHost_Write,3.550,10.000
65215000,SWDIO,3.100,
65220000,SWCLK,0.000,
65225000,SWCLK,3.300,
65230000,SWCLK,0.000,
65230000,STEP_PHASE_RecvData_Write,3.550,11.000
65230000,SWDIO,3.300,
65230000,SWDIO,0.000,
65235000,SWCLK,3.300,
65235000,SWDIO_SAMPLE_T,3.420,1.000
65240000,SWCLK,0.000,
65245000,SWCLK,3.300,
65245000,SWDIO_SAMPLE_T,3.420,2.000
65250000,SWCLK,0.000,
65255000,SWCLK,3.300,
65255000,SWDIO_SAMPLE_T,3.420,3.000
65260000,SWCLK,0.000,
65260000,SWDIO,3.300,
65265000,SWCLK,3.300,
65265000,SWDIO_SAMPLE_T,3.420,4.000
65270000,SWCLK,0.000,
65270000,SWDIO,0.000,
65275000,SWCLK,3.300,
65275000,SWDIO_SAMPLE_T,3.420,5.000
65280000,SWCLK,0.000,
65285000,SWCLK,3.300,
65285000,SWDIO_SAMPLE_T,3.420,6.000
65290000,SWCLK,0.000,
65295000,SWCLK,3.300,
65295000,SWDIO_SAMPLE_T,3.420,7.000
65300000,SWCLK,0.000,
65305000,SWCLK,3.300,
65305000,SWDIO_SAMPLE_T,3.420,8.000
65310000,SWCLK,0.000,
65315000,SWCLK,3.300,
65315000,SWDIO_SAMPLE_T,3.420,9.000
65320000,SWCLK,0.000,
65325000,SWCLK,3.300,
65325000,SWDIO_SAMPLE_T,3.420,10.000
65330000,SWCLK,0.000,
65335000,SWCLK,3.300,
65335000,SWDIO_SAMPLE_T,3.420,11.000
65340000,SWCLK,0.000,
65345000,SWCLK,3.300,
65345000,SWDIO_SAMPLE_T,3.420,12.000
65350000,SWCLK,0.000,
65355000,SWCLK,3.300,
65355000,SWDIO_SAMPLE_T,3.420,13.000
65360000,SWCLK,0.000,
65360000,SWDIO,3.300,
65365000,SWCLK,3.300,
65365000,SWDIO_SAMPLE_T,3.420,14.000
65370000,SWCLK,0.000,
65370000,SWDIO,0.000,
65375000,SWCLK,3.300,
65375000,SWDIO_SAMPLE_T,3.420,15.000
65380000,SWCLK,0.000,
65385000,SWCLK,3.300,
65385000,SWDIO_SAMPLE_T,3.420,16.000
65390000,SWCLK,0.000,
65395000,SWCLK,3.300,
65395000,SWDIO_SAMPLE_T,3.420,17.000
65400000,SWCLK,0.000,
65400000,SWDIO,3.300,
65405000,SWCLK,3.300,
65405000,SWDIO_SAMPLE_T,3.420,18.000
65410000,SWCLK,0.000,
65410000,SWDIO,0.000,
65415000,SWCLK,3.300,
65415000,SWDIO_SAMPLE_T,3.420,19.000
65420000,SWCLK,0.000,
65425000,SWCLK,3.300,
65425000,SWDIO_SAMPLE_T,3.420,20.000
65430000,SWCLK,0.000,
65435000,SWCLK,3.300,
65435000,SWDIO_SAMPLE_T,3.420,21.000
65440000,SWCLK,0.000,
65445000,SWCLK,3.300,
65445000,SWDIO_SAMPLE_T,3.420,22.000
65450000,SWCLK,0.000,
65455000,SWCLK,3.300,
65455000,SWDIO_SAMPLE_T,3.420,23.000
65460000,SWCLK,0.000,
65465000,SWCLK,3.300,
65465000,SWDIO_SAMPLE_T,3.420,24.000
65470000,SWCLK,0.000,
65475000,SWCLK,3.300,
65475000,SWDIO_SAMPLE_T,3.420,25.000
65480000,SWCLK,0.000,
65485000,SWCLK,3.300,
65485000,SWDIO_SAMPLE_T,3.420,26.000
65490000,SWCLK,0.000,
65495000,SWCLK,3.300,
65495000,SWDIO_SAMPLE_T,3.420,27.000
65500000,SWCLK,0.000,
65505000,SWCLK,3.300,
65505000,SWDIO_SAMPLE_T,3.420,28.000
65510000,SWCLK,0.000,
65515000,SWCLK,3.300,
65515000,SWDIO_SAMPLE_T,3.420,29.000
65520000,SWCLK,0.000,
65525000,SWCLK,3.300,
65525000,SWDIO_SAMPLE_T,3.420,30.000
65530000,SWCLK,0.000,
65530000,SWDIO,3.300,
65535000,SWCLK,3.300,
65535000,SWDIO_SAMPLE_T,3.420,31.000
65540000,SWCLK,0.000,
65540000,SWDIO,0.000,
65545000,SWCLK,3.300,
65545000,SWDIO_SAMPLE_T,3.420,32.000
65550000,SWCLK,0.000,
65555000,SWCLK,3.300,
65555000,SWDIO_SAMPLE_T,3.420,33.000
65560000,SWCLK,0.000,
65560000,STEP_PHASE_Complete_Write,3.550,13.000
65565000,SWCLK,3.300,
65570000,SWCLK,0.000,
65575000,SWCLK,3.300,
65575000,SWDIO_SAMPLE_T,3.420,0.000
65580000,SWCLK,0.000,
65585000,SWCLK,3.300,
65585000,SWDIO_SAMPLE_T,3.420,0.000
65590000,SWCLK,0.000,
65595000,SWCLK,3.300,
65595000,SWDIO_SAMPLE_T,3.420,0.000
65600000,SWCLK,0.000,
65605000,SWCLK,3.300,
65605000,SWDIO_SAMPLE_T,3.420,0.000
65610000,SWCLK,0.000,
65615000,SWCLK,3.300,
65615000,SWDIO_SAMPLE_T,3.420,0.000
65620000,SWCLK,0.000,
65625000,SWCLK,3.300,
65625000,SWDIO_SAMPLE_T,3.420,0.000
65630000,SWCLK,0.000,
65635000,SWCLK,3.300,
65635000,SWDIO_SAMPLE_T,3.420,0.000
65640000,SWCLK,0.000,
65640000,SWDIO,3.300,
65640000,SWDIO,0.000,
65645000,SWCLK,3.300,
65645000,SWDIO_SAMPLE_T,3.420,0.000
65650000,SWCLK,0.000,
65655000,SWCLK,3.300,
65655000,SWDIO_SAMPLE_T,3.420,0.000
65660000,SWCLK,0.000,
65660000,SWDIO,3.300,
65665000,SWCLK,3.300,
65665000,SWDIO_SAMPLE_T,3.420,1.000
65670000,SWCLK,0.000,
65675000,SWCLK,3.300,
65675000,SWDIO_SAMPLE_T,3.420,2.000
65680000,SWCLK,0.000,
65680000,SWDIO,0.000,
65685000,SWCLK,3.300,
65685000,SWDIO_SAMPLE_T,3.420,3.000
65690000,SWCLK,0.000,
65690000,SWDIO,3.300,
65695000,SWCLK,3.300,
65695000,SWDIO_SAMPLE_T,3.420,4.000
65700000,SWCLK,0.000,
65705000,SWCLK,3.300,
65705000,SWDIO_SAMPLE_T,3.420,5.000
65710000,SWCLK,0.000,
65715000,SWCLK,3.300,
65715000,SWDIO_SAMPLE_T,3.420,6.000
65720000,SWCLK,0.000,
65720000,SWDIO,0.000,
65725000,SWCLK,3.300,
65725000,SWDIO_SAMPLE_T,3.420,7.000
65730000,SWCLK,0.000,
65730000,SWDIO,3.300,
65735000,SWCLK,3.300,
65735000,SWDIO_SAMPLE_T,3.420,8.000
65740000,SWCLK,0.000,
65740000,SWDIO,3.100,
65745000,SWCLK,3.300,
65745000,STEP_PHASE_SendAck_Write,3.550,8.000
65745000,SWDIO,3.200,
65750000,SWCLK,0.000,
65750000,SWDIO_SAMPLE_H,3.420,1.000
65755000,SWCLK,3.300,
65755000,SWDIO,0.100,
65760000,SWCLK,0.000,
65760000,SWDIO_SAMPLE_H,3.420,2.000
65765000,SWCLK,3.300,
65770000,SWCLK,0.000,
65770000,SWDIO_SAMPLE_H,3.420,3.000
65775000,SWCLK,3.300,
65775000,STEP_PHASE_TurnaroundToHost_Write,3.550,10.000
65775000,SWDIO,3.100,
65780000,SWCLK,0.000,
65785000,SWCLK,3.300,
65790000,SWCLK,0.000,
65790000,STEP_PHASE_RecvData_Write,3.550,11.000
65790000,SWDIO,3.300,
65795000,SWCLK,3.300,
65795000,SWDIO_SAMPLE_T,3.420,1.000
65800000,SWCLK,0.000,
65805000,SWCLK,3.300,
65805000,SWDIO_SAMPLE_T,3.420,2.000
65810000,SWCLK,0.000,
65810000,SWDIO,0.000,
65815000,SWCLK,3.300,
65815000,SWDIO_SAMPLE_T,3.420,3.000
65820000,SWCLK,0.000,
65825000,SWCLK,3.300,
65825000,SWDIO_SAMPLE_T,3.420,4.000
65830000,SWCLK,0.000,
65835000,SWCLK,3.300,
65835000,SWDIO_SAMPLE_T,3.420,5.000
65840000,SWCLK,0.000,
65840000,SWDIO,3.300,
65845000,SWCLK,3.300,
65845000,SWDIO_SAMPLE_T,3.420,6.000
65850000,SWCLK,0.000,
65850000,SWDIO,0.000,
65855000,SWCLK,3.300,
65855000,SWDIO_SAMPLE_T,3.420,7.000
65860000,SWCLK,0.000,
65865000,SWCLK,3.300,
65865000,SWDIO_SAMPLE_T,3.420,8.000
65870000,SWCLK,0.000,
65870000,SWDIO,3.300,
65875000,SWCLK,3.300,
65875000,SWDIO_SAMPLE_T,3.420,9.000
65880000,SWCLK,0.000,
65880000,SWDIO,0.000,
65885000,SWCLK,3.300,
65885000,SWDIO_SAMPLE_T,3.420,10.000
65890000,SWCLK,0.000,
65895000,SWCLK,3.300,
65895000,SWDIO_SAMPLE_T,3.420,11.000
65900000,SWCLK,0.000,
65905000,SWCLK,3.300,
65905000,SWDIO_SAMPLE_T,3.420,12.000
65910000,SWCLK,0.000,
65915000,SWCLK,3.300,
65915000,SWDIO_SAMPLE_T,3.420,13.000
65920000,SWCLK,0.000,
65925000,SWCLK,3.300,
65925000,SWDIO_SAMPLE_T,3.420,14.000
65930000,SWCLK,0.000,
65935000,SWCLK,3.300,
65935000,SWDIO_SAMPLE_T,3.420,15.000
65940000,SWCLK,0.000,
65945000,SWCLK,3.300,
65945000,SWDIO_SAMPLE_T,3.420,16.000
65950000,SWCLK,0.000,
65950000,SWDIO,3.300,
65955000,SWCLK,3.300,
65955000,SWDIO_SAMPLE_T,3.420,17.000
65960000,SWCLK,0.000,
65965000,SWCLK,3.300,
65965000,SWDIO_SAMPLE_T,3.420,18.000
65970000,SWCLK,0.000,
65975000,SWCLK,3.300,
65975000,SWDIO_SAMPLE_T,3.420,19.000
65980000,SWCLK,0.000,
65980000,SWDIO,0.000,
65985000,SWCLK,3.300,
65985000,SWDIO_SAMPLE_T,3.420,20.000
65990000,SWCLK,0.000,
65995000,SWCLK,3.300,
65995000,SWDIO_SAMPLE_T,3.420,21.000
66000000,SWCLK,0.000,
66000000,SWDIO,3.300,
66005000,SWCLK,3.300,
66005000,SWDIO_SAMPLE_T,3.420,22.000
66010000,SWCLK,0.000,
66015000,SWCLK,3.300,
66015000,SWDIO_SAMPLE_T,3.420,23.000
66020000,SWCLK,0.000,
66020000,SWDIO,0.000,
66025000,SWCLK,3.300,
66025000,SWDIO_SAMPLE_T,3.420,24.000
66030000,SWCLK,0.000,
66030000,SWDIO,3.300,
66035000,SWCLK,3.300,
66035000,SWDIO_SAMPLE_T,3.420,25.000
66040000,SWCLK,0.000,
66040000,SWDIO,0.000,
66045000,SWCLK,3.300,
66045000,SWDIO_SAMPLE_T,3.420,26.000
66050000,SWCLK,0.000,
66050000,SWDIO,3.300,
66055000,SWCLK,3.300,
66055000,SWDIO_SAMPLE_T,3.420,27.000
66060000,SWCLK,0.000,
66060000,SWDIO,0.000,
66065000,SWCLK,3.300,
66065000,SWDIO_SAMPLE_T,3.420,28.000
66070000,SWCLK,0.000,
66075000,SWCLK,3.300,
66075000,SWDIO_SAMPLE_T,3.420,29.000
66080000,SWCLK,0.000,
66085000,SWCLK,3.300,
66085000,SWDIO_SAMPLE_T,3.420,30.000
66090000,SWCLK,0.000,
66090000,SWDIO,3.300,
66095000,SWCLK,3.300,
66095000,SWDIO_SAMPLE_T,3.420,31.000
66100000,SWCLK,0.000,
66100000,SWDIO,0.000,
66105000,SWCLK,3.300,
66105000,SWDIO_SAMPLE_T,3.420,32.000
66110000,SWCLK,0.000,
66115000,SWCLK,3.300,
66115000,SWDIO_SAMPLE_T,3.420,33.000
66120000,SWCLK,0.000,
66120000,STEP_PHASE_Complete_Write,3.550,13.000
66125000,SWCLK,3.300,
66130000,SWCLK,0.000,
66135000,SWCLK,3.300,
66135000,SWDIO_SAMPLE_T,3.420,0.000
66140000,SWCLK,0.000,
66145000,SWCLK,3.300,
66145000,SWDIO_SAMPLE_T,3.420,0.000
66150000,SWCLK,0.000,
66155000,SWCLK,3.300,
66155000,SWDIO_SAMPLE_T,3.420,0.000
66160000,SWCLK,0.000,
66165000,SWCLK,3.300,
66165000,SWDIO_SAMPLE_T,3.420,0.000
66170000,SWCLK,0.000,
66175000,SWCLK,3.300,
66175000,SWDIO_SAMPLE_T,3.420,0.000
66180000,SWCLK,0.000,
66185000,SWCLK,3.300,
66185000,SWDIO_SAMPLE_T,3.420,0.000
66190000,SWCLK,0.000,
66195000,SWCLK,3.300,
66195000,SWDIO_SAMPLE_T,3.420,0.000
66200000,SWCLK,0.000,
66200000,SWDIO,3.300,
66200000,SWDIO,0.000,
66205000,SWCLK,3.300,
66205000,SWDIO_SAMPLE_T,3.420,0.000
66210000,SWCLK,0.000,
66215000,SWCLK,3.300,
66215000,SWDIO_SAMPLE_T,3.420,0.000
66220000,SWCLK,0.000,
66220000,SWDIO,3.300,
66225000,SWCLK,3.300,
66225000,SWDIO_SAMPLE_T,3.420,1.000
66230000,SWCLK,0.000,
66230000,SWDIO,0.000,
66235000,SWCLK,3.300,
66235000,SWDIO_SAMPLE_T,3.420,2.000
66240000,SWCLK,0.000,
66245000,SWCLK,3.300,
66245000,SWDIO_SAMPLE_T,3.420,3.000
66250000,SWCLK,0.000,
66255000,SWCLK,3.300,
66255000,SWDIO_SAMPLE_T,3.420,4.000
66260000,SWCLK,0.000,
66260000,SWDIO,3.300,
66265000,SWCLK,3.300,
66265000,SWDIO_SAMPLE_T,3.420,5.000
66270000,SWCLK,0.000,
66275000,SWCLK,3.300,
66275000,SWDIO_SAMPLE_T,3.420,6.000
66280000,SWCLK,0.000,
66280000,SWDIO,0.000,
66285000,SWCLK,3.300,
66285000,SWDIO_SAMPLE_T,3.420,7.000
66290000,SWCLK,0.000,
66290000,SWDIO,3.300,
66295000,SWCLK,3.300,
66295000,SWDIO_SAMPLE_T,3.420,8.000
66300000,SWCLK,0.000,
66300000,SWDIO,3.100,
66305000,SWCLK,3.300,
66305000,STEP_PHASE_SendAck_Write,3.550,8.000
66305000,SWDIO,3.200,
66310000,SWCLK,0.000,
66310000,SWDIO_SAMPLE_H,3.420,1.000
66315000,SWCLK,3.300,
66315000,SWDIO,0.100,
66320000,SWCLK,0.000,
66320000,SWDIO_SAMPLE_H,3.420,2.000
66325000,SWCLK,3.300,
66330000,SWCLK,0.000,
66330000,SWDIO_SAMPLE_H,3.420,3.000
66335000,SWCLK,3.300,
66335000,STEP_PHASE_TurnaroundToHost_Write,3.550,10.000
66335000,SWDIO,3.100,
66340000,SWCLK,0.000,
66345000,SWCLK,3.300,
66350000,SWCLK,0.000,
66350000,STEP_PHASE_RecvData_Write,3.550,11.000
66350000,SWDIO,3.300,
66350000,SWDIO,0.000,
66355000,SWCLK,3.300,
66355000,SWDIO_SAMPLE_T,3.420,1.000
66360000,SWCLK,0.000,
66365000,SWCLK,3.300,
66365000,SWDIO_SAMPLE_T,3.420,2.000
66370000,SWCLK,0.000,
66375000,SWCLK,3.300,
66375000,SWDIO_SAMPLE_T,3.420,3.000
66380000,SWCLK,0.000,
66385000,SWCLK,3.300,
66385000,SWDIO_SAMPLE_T,3.420,4.000
66390000,SWCLK,0.000,
66395000,SWCLK,3.300,
66395000,SWDIO_SAMPLE_T,3.420,5.000
66400000,SWCLK,0.000,
66405000,SWCLK,3.300,
66405000,SWDIO_SAMPLE_T,3.420,6.000
66410000,SWCLK,0.000,
66415000,SWCLK,3.300,
66415000,SWDIO_SAMPLE_T,3.420,7.000
66420000,SWCLK,0.000,
66425000,SWCLK,3.300,
66425000,SWDIO_SAMPLE_T,3.420,8.000
66430000,SWCLK,0.000,
66435000,SWCLK,3.300,
66435000,SWDIO_SAMPLE_T,3.420,9.000
66440000,SWCLK,0.000,
66445000,SWCLK,3.300,
66445000,SWDIO_SAMPLE_T,3.420,10.000
66450000,SWCLK,0.000,
66455000,SWCLK,3.300,
66455000,SWDIO_SAMPLE_T,3.420,11.000
66460000,SWCLK,0.000,
66465000,SWCLK,3.300,
66465000,SWDIO_SAMPLE_T,3.420,12.000
66470000,SWCLK,0.000,
66475000,SWCLK,3.300,
66475000,SWDIO_SAMPLE_T,3.420,13.000
66480000,SWCLK,0.000,
66485000,SWCLK,3.300,
66485000,SWDIO_SAMPLE_T,3.420,14.000
66490000,SWCLK,0.000,
66495000,SWCLK,3.300,
66495000,SWDIO_SAMPLE_T,3.420,15.000
66500000,SWCLK,0.000,
66505000,SWCLK,3.300,
66505000,SWDIO_SAMPLE_T,3.420,16.000
66510000,SWCLK,0.000,
66515000,SWCLK,3.300,
66515000,SWDIO_SAMPLE_T,3.420,17.000
66520000,SWCLK,0.000,
66525000,SWCLK,3.300,
66525000,SWDIO_SAMPLE_T,3.420,18.000
66530000,SWCLK,0.000,
66535000,SWCLK,3.300,
66535000,SWDIO_SAMPLE_T,3.420,19.000
66540000,SWCLK,0.000,
66545000,SWCLK,3.300,
66545000,SWDIO_SAMPLE_T,3.420,20.000
66550000,SWCLK,0.000,
66555000,SWCLK,3.300,
66555000,SWDIO_SAMPLE_T,3.420,21.000
66560000,SWCLK,0.000,
66565000,SWCLK,3.300,
66565000,SWDIO_SAMPLE_T,3.420,22.000
66570000,SWCLK,0.000,
66575000,SWCLK,3.300,
66575000,SWDIO_SAMPLE_T,3.420,23.000
66580000,SWCLK,0.000,
66585000,SWCLK,3.300,
66585000,SWDIO_SAMPLE_T,3.420,24.000
66590000,SWCLK,0.000,
66595000,SWCLK,3.300,
66595000,SWDIO_SAMPLE_T,3.420,25.000
66600000,SWCLK,0.000,
66605000,SWCLK,3.300,
66605000,SWDIO_SAMPLE_T,3.420,26.000
66610000,SWCLK,0.000,
66615000,SWCLK,3.300,
66615000,SWDIO_SAMPLE_T,3.420,27.000
66620000,SWCLK,0.000,
66625000,SWCLK,3.300,
66625000,SWDIO_SAMPLE_T,3.420,28.000
66630000,SWCLK,0.000,
66635000,SWCLK,3.300,
66635000,SWDIO_SAMPLE_T,3.420,29.000
66640000,SWCLK,0.000,
66645000,SWCLK,3.300,
66645000,SWDIO_SAMPLE_T,3.420,30.000
66650000,SWCLK,0.000,
66655000,SWCLK,3.300,
66655000,SWDIO_SAMPLE_T,3.420,31.000
66660000,SWCLK,0.000,
66665000,SWCLK,3.300,
66665000,SWDIO_SAMPLE_T,3.420,32.000
66670000,SWCLK,0.000,
66675000,SWCLK,3.300,
66675000,SWDIO_SAMPLE_T,3.420,33.000
66680000,SWCLK,0.000,
66680000,STEP_PHASE_Complete_Write,3.550,13.000
66685000,SWCLK,3.300,
66690000,SWCLK,0.000,
66695000,SWCLK,3.300,
66695000,SWDIO_SAMPLE_T,3.420,0.000
66700000,SWCLK,0.000,
66705000,SWCLK,3.300,
66705000,SWDIO_SAMPLE_T,3.420,0.000
66710000,SWCLK,0.000,
66715000,SWCLK,3.300,
66715000,SWDIO_SAMPLE_T,3.420,0.000
66720000,SWCLK,0.000,
66725000,SWCLK,3.300,
66725000,SWDIO_SAMPLE_T,3.420,0.000
66730000,SWCLK,0.000,
66735000,SWCLK,3.300,
66735000,SWDIO_SAMPLE_T,3.420,0.000
66740000,SWCLK,0.000,
66745000,SWCLK,3.300,
66745000,SWDIO_SAMPLE_T,3.420,0.000
66750000,SWCLK,0.000,
66755000,SWCLK,3.300,
66755000,SWDIO_SAMPLE_T,3.420,0.000
66760000,SWCLK,0.000,
66760000,SWDIO,3.300,
66760000,SWDIO,0.000,
66765000,SWCLK,3.300,
66765000,SWDIO_SAMPLE_T,3.420,0.000
66770000,SWCLK,0.000,
66775000,SWCLK,3.300,
66775000,SWDIO_SAMPLE_T,3.420,0.000
66780000,SWCLK,0.000,
66780000,SWDIO,3.300,
66785000,SWCLK,3.300,
66785000,SWDIO_SAMPLE_T,3.420,1.000
66790000,SWCLK,0.000,
66795000,SWCLK,3.300,
66795000,SWDIO_SAMPLE_T,3.420,2.000
66800000,SWCLK,0.000,
66800000,SWDIO,0.000,
66805000,SWCLK,3.300,
66805000,SWDIO_SAMPLE_T,3.420,3.000
66810000,SWCLK,0.000,
66815000,SWCLK,3.300,
66815000,SWDIO_SAMPLE_T,3.420,4.000
66820000,SWCLK,0.000,
66825000,SWCLK,3.300,
66825000,SWDIO_SAMPLE_T,3.420,5.000
66830000,SWCLK,0.000,
66830000,SWDIO,3.300,
