t_ns,signal,voltage,value
52860000,SWDIO,3.100,
52865000,SWCLK,3.300,
52865000,STEP_PHASE_SendAck_Write,3.550,8.000
52865000,SWDIO,3.200,
52870000,SWCLK,0.000,
52870000,SWDIO_SAMPLE_H,3.420,1.000
52875000,SWCLK,3.300,
52875000,SWDIO,0.100,
52880000,SWCLK,0.000,
52880000,SWDIO_SAMPLE_H,3.420,2.000
52885000,SWCLK,3.300,
52890000,SWCLK,0.000,
52890000,SWDIO_SAMPLE_H,3.420,3.000
52895000,SWCLK,3.300,
52895000,STEP_PHASE_TurnaroundToHost_Write,3.550,10.000
52895000,SWDIO,3.100,
52900000,SWCLK,0.000,
52905000,SWCLK,3.300,
52910000,SWCLK,0.000,
52910000,STEP_PHASE_RecvData_Write,3.550,11.000
52910000,SWDIO,3.300,
52915000,SWCLK,3.300,
52915000,SWDIO_SAMPLE_T,3.420,1.000
52920000,SWCLK,0.000,
52925000,SWCLK,3.300,
52925000,SWDIO_SAMPLE_T,3.420,2.000
52930000,SWCLK,0.000,
52930000,SWDIO,0.000,
52935000,SWCLK,3.300,
52935000,SWDIO_SAMPLE_T,3.420,3.000
52940000,SWCLK,0.000,
52945000,SWCLK,3.300,
52945000,SWDIO_SAMPLE_T,3.420,4.000
52950000,SWCLK,0.000,
52955000,SWCLK,3.300,
52955000,SWDIO_SAMPLE_T,3.420,5.000
52960000,SWCLK,0.000,
52965000,SWCLK,3.300,
52965000,SWDIO_SAMPLE_T,3.420,6.000
52970000,SWCLK,0.000,
52975000,SWCLK,3.300,
52975000,SWDIO_SAMPLE_T,3.420,7.000
52980000,SWCLK,0.000,
52985000,SWCLK,3.300,
52985000,SWDIO_SAMPLE_T,3.420,8.000
52990000,SWCLK,0.000,
52995000,SWCLK,3.300,
52995000,SWDIO_SAMPLE_T,3.420,9.000
53000000,SWCLK,0.000,
53005000,SWCLK,3.300,
53005000,SWDIO_SAMPLE_T,3.420,10.000
53010000,SWCLK,0.000,
53015000,SWCLK,3.300,
53015000,SWDIO_SAMPLE_T,3.420,11.000
53020000,SWCLK,0.000,
53025000,SWCLK,3.300,
53025000,SWDIO_SAMPLE_T,3.420,12.000
53030000,SWCLK,0.000,
53035000,SWCLK,3.300,
53035000,SWDIO_SAMPLE_T,3.420,13.000
53040000,SWCLK,0.000,
53045000,SWCLK,3.300,
53045000,SWDIO_SAMPLE_T,3.420,14.000
53050000,SWCLK,0.000,
53055000,SWCLK,3.300,
53055000,SWDIO_SAMPLE_T,3.420,15.000
53060000,SWCLK,0.000,
53065000,SWCLK,3.300,
53065000,SWDIO_SAMPLE_T,3.420,16.000
53070000,SWCLK,0.000,
53070000,SWDIO,3.300,
53075000,SWCLK,3.300,
53075000,SWDIO_SAMPLE_T,3.420,17.000
53080000,SWCLK,0.000,
53085000,SWCLK,3.300,
53085000,SWDIO_SAMPLE_T,3.420,18.000
53090000,SWCLK,0.000,
53095000,SWCLK,3.300,
53095000,SWDIO_SAMPLE_T,3.420,19.000
53100000,SWCLK,0.000,
53105000,SWCLK,3.300,
53105000,SWDIO_SAMPLE_T,3.420,20.000
53110000,SWCLK,0.000,
53115000,SWCLK,3.300,
53115000,SWDIO_SAMPLE_T,3.420,21.000
53120000,SWCLK,0.000,
53120000,SWDIO,0.000,
53125000,SWCLK,3.300,
53125000,SWDIO_SAMPLE_T,3.420,22.000
53130000,SWCLK,0.000,
53130000,SWDIO,3.300,
53135000,SWCLK,3.300,
53135000,SWDIO_SAMPLE_T,3.420,23.000
53140000,SWCLK,0.000,
53140000,SWDIO,0.000,
53145000,SWCLK,3.300,
53145000,SWDIO_SAMPLE_T,3.420,24.000
53150000,SWCLK,0.000,
53155000,SWCLK,3.300,
53155000,SWDIO_SAMPLE_T,3.420,25.000
53160000,SWCLK,0.000,
53165000,SWCLK,3.300,
53165000,SWDIO_SAMPLE_T,3.420,26.000
53170000,SWCLK,0.000,
53175000,SWCLK,3.300,
53175000,SWDIO_SAMPLE_T,3.420,27.000
53180000,SWCLK,0.000,
53185000,SWCLK,3.300,
53185000,SWDIO_SAMPLE_T,3.420,28.000
53190000,SWCLK,0.000,
53195000,SWCLK,3.300,
53195000,SWDIO_SAMPLE_T,3.420,29.000
53200000,SWCLK,0.000,
53200000,SWDIO,3.300,
53205000,SWCLK,3.300,
53205000,SWDIO_SAMPLE_T,3.420,30.000
53210000,SWCLK,0.000,
53210000,SWDIO,0.000,
53215000,SWCLK,3.300,
53215000,SWDIO_SAMPLE_T,3.420,31.000
53220000,SWCLK,0.000,
53220000,SWDIO,3.300,
53225000,SWCLK,3.300,
53225000,SWDIO_SAMPLE_T,3.420,32.000
53230000,SWCLK,0.000,
53230000,SWDIO,0.000,
53235000,SWCLK,3.300,
53235000,SWDIO_SAMPLE_T,3.420,33.000
53240000,SWCLK,0.000,
53240000,STEP_PHASE_Complete_Write,3.550,13.000
53245000,SWCLK,3.300,
53250000,SWCLK,0.000,
53255000,SWCLK,3.300,
53255000,SWDIO_SAMPLE_T,3.420,0.000
53260000,SWCLK,0.000,
53265000,SWCLK,3.300,
53265000,SWDIO_SAMPLE_T,3.420,0.000
53270000,SWCLK,0.000,
53275000,SWCLK,3.300,
53275000,SWDIO_SAMPLE_T,3.420,0.000
53280000,SWCLK,0.000,
53285000,SWCLK,3.300,
53285000,SWDIO_SAMPLE_T,3.420,0.000
53290000,SWCLK,0.000,
53295000,SWCLK,3.300,
53295000,SWDIO_SAMPLE_T,3.420,0.000
53300000,SWCLK,0.000,
53305000,SWCLK,3.300,
53305000,SWDIO_SAMPLE_T,3.420,0.000
53310000,SWCLK,0.000,
53315000,SWCLK,3.300,
53315000,SWDIO_SAMPLE_T,3.420,0.000
53320000,SWCLK,0.000,
53320000,SWDIO,3.300,
53320000,SWDIO,0.000,
53325000,SWCLK,3.300,
53325000,SWDIO_SAMPLE_T,3.420,0.000
53330000,SWCLK,0.000,
53335000,SWCLK,3.300,
53335000,SWDIO_SAMPLE_T,3.420,0.000
53340000,SWCLK,0.000,
53340000,SWDIO,3.300,
53345000,SWCLK,3.300,
53345000,SWDIO_SAMPLE_T,3.420,1.000
53350000,SWCLK,0.000,
53350000,SWDIO,0.000,
53355000,SWCLK,3.300,
53355000,SWDIO_SAMPLE_T,3.420,2.000
53360000,SWCLK,0.000,
53365000,SWCLK,3.300,
53365000,SWDIO_SAMPLE_T,3.420,3.000
53370000,SWCLK,0.000,
53375000,SWCLK,3.300,
53375000,SWDIO_SAMPLE_T,3.420,4.000
53380000,SWCLK,0.000,
53380000,SWDIO,3.300,
53385000,SWCLK,3.300,
53385000,SWDIO_SAMPLE_T,3.420,5.000
53390000,SWCLK,0.000,
53395000,SWCLK,3.300,
53395000,SWDIO_SAMPLE_T,3.420,6.000
53400000,SWCLK,0.000,
53400000,SWDIO,0.000,
53405000,SWCLK,3.300,
53405000,SWDIO_SAMPLE_T,3.420,7.000
53410000,SWCLK,0.000,
53410000,SWDIO,3.300,
53415000,SWCLK,3.300,
53415000,SWDIO_SAMPLE_T,3.420,8.000
53420000,SWCLK,0.000,
53420000,SWDIO,3.100,
53425000,SWCLK,3.300,
53425000,STEP_PHASE_SendAck_Write,3.550,8.000
53425000,SWDIO,3.200,
53430000,SWCLK,0.000,
53430000,SWDIO_SAMPLE_H,3.420,1.000
53435000,SWCLK,3.300,
53435000,SWDIO,0.100,
53440000,SWCLK,0.000,
53440000,SWDIO_SAMPLE_H,3.420,2.000
53445000,SWCLK,3.300,
53450000,SWCLK,0.000,
53450000,SWDIO_SAMPLE_H,3.420,3.000
53455000,SWCLK,3.300,
53455000,STEP_PHASE_TurnaroundToHost_Write,3.550,10.000
53455000,SWDIO,3.100,
53460000,SWCLK,0.000,
53465000,SWCLK,3.300,
53470000,SWCLK,0.000,
53470000,STEP_PHASE_RecvData_Write,3.550,11.000
53470000,SWDIO,3.300,
53470000,SWDIO,0.000,
53475000,SWCLK,3.300,
53475000,SWDIO_SAMPLE_T,3.420,1.000
53480000,SWCLK,0.000,
53485000,SWCLK,3.300,
53485000,SWDIO_SAMPLE_T,3.420,2.000
53490000,SWCLK,0.000,
53495000,SWCLK,3.300,
53495000,SWDIO_SAMPLE_T,3.420,3.000
53500000,SWCLK,0.000,
53505000,SWCLK,3.300,
53505000,SWDIO_SAMPLE_T,3.420,4.000
53510000,SWCLK,0.000,
53515000,SWCLK,3.300,
53515000,SWDIO_SAMPLE_T,3.420,5.000
53520000,SWCLK,0.000,
53525000,SWCLK,3.300,
53525000,SWDIO_SAMPLE_T,3.420,6.000
53530000,SWCLK,0.000,
53535000,SWCLK,3.300,
53535000,SWDIO_SAMPLE_T,3.420,7.000
53540000,SWCLK,0.000,
53545000,SWCLK,3.300,
53545000,SWDIO_SAMPLE_T,3.420,8.000
53550000,SWCLK,0.000,
53555000,SWCLK,3.300,
53555000,SWDIO_SAMPLE_T,3.420,9.000
53560000,SWCLK,0.000,
53565000,SWCLK,3.300,
53565000,SWDIO_SAMPLE_T,3.420,10.000
53570000,SWCLK,0.000,
53575000,SWCLK,3.300,
53575000,SWDIO_SAMPLE_T,3.420,11.000
53580000,SWCLK,0.000,
53585000,SWCLK,3.300,
53585000,SWDIO_SAMPLE_T,3.420,12.000
53590000,SWCLK,0.000,
53595000,SWCLK,3.300,
53595000,SWDIO_SAMPLE_T,3.420,13.000
53600000,SWCLK,0.000,
53605000,SWCLK,3.300,
53605000,SWDIO_SAMPLE_T,3.420,14.000
53610000,SWCLK,0.000,
53615000,SWCLK,3.300,
53615000,SWDIO_SAMPLE_T,3.420,15.000
53620000,SWCLK,0.000,
53625000,SWCLK,3.300,
53625000,SWDIO_SAMPLE_T,3.420,16.000
53630000,SWCLK,0.000,
53635000,SWCLK,3.300,
53635000,SWDIO_SAMPLE_T,3.420,17.000
53640000,SWCLK,0.000,
53645000,SWCLK,3.300,
53645000,SWDIO_SAMPLE_T,3.420,18.000
53650000,SWCLK,0.000,
53655000,SWCLK,3.300,
53655000,SWDIO_SAMPLE_T,3.420,19.000
53660000,SWCLK,0.000,
53665000,SWCLK,3.300,
53665000,SWDIO_SAMPLE_T,3.420,20.000
53670000,SWCLK,0.000,
53675000,SWCLK,3.300,
53675000,SWDIO_SAMPLE_T,3.420,21.000
53680000,SWCLK,0.000,
53685000,SWCLK,3.300,
53685000,SWDIO_SAMPLE_T,3.420,22.000
53690000,SWCLK,0.000,
53695000,SWCLK,3.300,
53695000,SWDIO_SAMPLE_T,3.420,23.000
53700000,SWCLK,0.000,
53705000,SWCLK,3.300,
53705000,SWDIO_SAMPLE_T,3.420,24.000
53710000,SWCLK,0.000,
53715000,SWCLK,3.300,
53715000,SWDIO_SAMPLE_T,3.420,25.000
53720000,SWCLK,0.000,
53725000,SWCLK,3.300,
53725000,SWDIO_SAMPLE_T,3.420,26.000
53730000,SWCLK,0.000,
53735000,SWCLK,3.300,
53735000,SWDIO_SAMPLE_T,3.420,27.000
53740000,SWCLK,0.000,
53745000,SWCLK,3.300,
53745000,SWDIO_SAMPLE_T,3.420,28.000
53750000,SWCLK,0.000,
53755000,SWCLK,3.300,
53755000,SWDIO_SAMPLE_T,3.420,29.000
53760000,SWCLK,0.000,
53765000,SWCLK,3.300,
53765000,SWDIO_SAMPLE_T,3.420,30.000
53770000,SWCLK,0.000,
53775000,SWCLK,3.300,
53775000,SWDIO_SAMPLE_T,3.420,31.000
53780000,SWCLK,0.000,
53785000,SWCLK,3.300,
53785000,SWDIO_SAMPLE_T,3.420,32.000
53790000,SWCLK,0.000,
53795000,SWCLK,3.300,
53795000,SWDIO_SAMPLE_T,3.420,33.000
53800000,SWCLK,0.000,
53800000,STEP_PHASE_Complete_Write,3.550,13.000
53805000,SWCLK,3.300,
53810000,SWCLK,0.000,
53815000,SWCLK,3.300,
53815000,SWDIO_SAMPLE_T,3.420,0.000
53820000,SWCLK,0.000,
53825000,SWCLK,3.300,
53825000,SWDIO_SAMPLE_T,3.420,0.000
53830000,SWCLK,0.000,
53835000,SWCLK,3.300,
53835000,SWDIO_SAMPLE_T,3.420,0.000
53840000,SWCLK,0.000,
53845000,SWCLK,3.300,
53845000,SWDIO_SAMPLE_T,3.420,0.000
53850000,SWCLK,0.000,
53855000,SWCLK,3.300,
53855000,SWDIO_SAMPLE_T,3.420,0.000
53860000,SWCLK,0.000,
53865000,SWCLK,3.300,
53865000,SWDIO_SAMPLE_T,3.420,0.000
53870000,SWCLK,0.000,
53875000,SWCLK,3.300,
53875000,SWDIO_SAMPLE_T,3.420,0.000
53880000,SWCLK,0.000,
53880000,SWDIO,3.300,
53880000,SWDIO,0.000,
53885000,SWCLK,3.300,
53885000,SWDIO_SAMPLE_T,3.420,0.000
53890000,SWCLK,0.000,
53895000,SWCLK,3.300,
53895000,SWDIO_SAMPLE_T,3.420,0.000
53900000,SWCLK,0.000,
53900000,SWDIO,3.300,
53905000,SWCLK,3.300,
53905000,SWDIO_SAMPLE_T,3.420,1.000
53910000,SWCLK,0.000,
53915000,SWCLK,3.300,
53915000,SWDIO_SAMPLE_T,3.420,2.000
53920000,SWCLK,0.000,
53920000,SWDIO,0.000,
53925000,SWCLK,3.300,
53925000,SWDIO_SAMPLE_T,3.420,3.000
53930000,SWCLK,0.000,
53935000,SWCLK,3.300,
53935000,SWDIO_SAMPLE_T,3.420,4.000
53940000,SWCLK,0.000,
53945000,SWCLK,3.300,
53945000,SWDIO_SAMPLE_T,3.420,5.000
53950000,SWCLK,0.000,
53950000,SWDIO,3.300,
53955000,SWCLK,3.300,
53955000,SWDIO_SAMPLE_T,3.420,6.000
53960000,SWCLK,0.000,
53960000,SWDIO,0.000,
53965000,SWCLK,3.300,
53965000,SWDIO_SAMPLE_T,3.420,7.000
53970000,SWCLK,0.000,
53970000,SWDIO,3.300,
53975000,SWCLK,3.300,
53975000,SWDIO_SAMPLE_T,3.420,8.000
53980000,SWCLK,0.000,
53980000,SWDIO,3.100,
53985000,SWCLK,3.300,
53985000,STEP_PHASE_SendAck_Write,3.550,8.000
53985000,SWDIO,3.200,
53990000,SWCLK,0.000,
53990000,SWDIO_SAMPLE_H,3.420,1.000
53995000,SWCLK,3.300,
53995000,SWDIO,0.100,
54000000,SWCLK,0.000,
54000000,SWDIO_SAMPLE_H,3.420,2.000
54005000,SWCLK,3.300,
54010000,SWCLK,0.000,
54010000,SWDIO_SAMPLE_H,3.420,3.000
54015000,SWCLK,3.300,
54015000,STEP_PHASE_TurnaroundToHost_Write,3.550,10.000
54015000,SWDIO,3.100,
54020000,SWCLK,0.000,
54025000,SWCLK,3.300,
54030000,SWCLK,0.000,
54030000,STEP_PHASE_RecvData_Write,3.550,11.000
54030000,SWDIO,3.300,
54030000,SWDIO,0.000,
54035000,SWCLK,3.300,
54035000,SWDIO_SAMPLE_T,3.420,1.000
54040000,SWCLK,0.000,
54040000,SWDIO,3.300,
54045000,SWCLK,3.300,
54045000,SWDIO_SAMPLE_T,3.420,2.000
54050000,SWCLK,0.000,
54050000,SWDIO,0.000,
54055000,SWCLK,3.300,
54055000,SWDIO_SAMPLE_T,3.420,3.000
54060000,SWCLK,0.000,
54065000,SWCLK,3.300,
54065000,SWDIO_SAMPLE_T,3.420,4.000
54070000,SWCLK,0.000,
54070000,SWDIO,3.300,
54075000,SWCLK,3.300,
54075000,SWDIO_SAMPLE_T,3.420,5.000
54080000,SWCLK,0.000,
54080000,SWDIO,0.000,
54085000,SWCLK,3.300,
54085000,SWDIO_SAMPLE_T,3.420,6.000
54090000,SWCLK,0.000,
54095000,SWCLK,3.300,
54095000,SWDIO_SAMPLE_T,3.420,7.000
54100000,SWCLK,0.000,
54105000,SWCLK,3.300,
54105000,SWDIO_SAMPLE_T,3.420,8.000
54110000,SWCLK,0.000,
54115000,SWCLK,3.300,
54115000,SWDIO_SAMPLE_T,3.420,9.000
54120000,SWCLK,0.000,
54125000,SWCLK,3.300,
54125000,SWDIO_SAMPLE_T,3.420,10.000
54130000,SWCLK,0.000,
54135000,SWCLK,3.300,
54135000,SWDIO_SAMPLE_T,3.420,11.000
54140000,SWCLK,0.000,
54145000,SWCLK,3.300,
54145000,SWDIO_SAMPLE_T,3.420,12.000
54150000,SWCLK,0.000,
54155000,SWCLK,3.300,
54155000,SWDIO_SAMPLE_T,3.420,13.000
54160000,SWCLK,0.000,
54165000,SWCLK,3.300,
54165000,SWDIO_SAMPLE_T,3.420,14.000
54170000,SWCLK,0.000,
54175000,SWCLK,3.300,
54175000,SWDIO_SAMPLE_T,3.420,15.000
54180000,SWCLK,0.000,
54185000,SWCLK,3.300,
54185000,SWDIO_SAMPLE_T,3.420,16.000
54190000,SWCLK,0.000,
54195000,SWCLK,3.300,
54195000,SWDIO_SAMPLE_T,3.420,17.000
54200000,SWCLK,0.000,
54205000,SWCLK,3.300,
54205000,SWDIO_SAMPLE_T,3.420,18.000
54210000,SWCLK,0.000,
54215000,SWCLK,3.300,
54215000,SWDIO_SAMPLE_T,3.420,19.000
54220000,SWCLK,0.000,
54225000,SWCLK,3.300,
54225000,SWDIO_SAMPLE_T,3.420,20.000
54230000,SWCLK,0.000,
54235000,SWCLK,3.300,
54235000,SWDIO_SAMPLE_T,3.420,21.000
54240000,SWCLK,0.000,
54245000,SWCLK,3.300,
54245000,SWDIO_SAMPLE_T,3.420,22.000
54250000,SWCLK,0.000,
54255000,SWCLK,3.300,
54255000,SWDIO_SAMPLE_T,3.420,23.000
54260000,SWCLK,0.000,
54265000,SWCLK,3.300,
54265000,SWDIO_SAMPLE_T,3.420,24.000
54270000,SWCLK,0.000,
54275000,SWCLK,3.300,
54275000,SWDIO_SAMPLE_T,3.420,25.000
54280000,SWCLK,0.000,
54285000,SWCLK,3.300,
54285000,SWDIO_SAMPLE_T,3.420,26.000
54290000,SWCLK,0.000,
54295000,SWCLK,3.300,
54295000,SWDIO_SAMPLE_T,3.420,27.000
54300000,SWCLK,0.000,
54305000,SWCLK,3.300,
54305000,SWDIO_SAMPLE_T,3.420,28.000
54310000,SWCLK,0.000,
54315000,SWCLK,3.300,
54315000,SWDIO_SAMPLE_T,3.420,29.000
54320000,SWCLK,0.000,
54325000,SWCLK,3.300,
54325000,SWDIO_SAMPLE_T,3.420,30.000
54330000,SWCLK,0.000,
54335000,SWCLK,3.300,
54335000,SWDIO_SAMPLE_T,3.420,31.000
54340000,SWCLK,0.000,
54345000,SWCLK,3.300,
54345000,SWDIO_SAMPLE_T,3.420,32.000
54350000,SWCLK,0.000,
54355000,SWCLK,3.300,
54355000,SWDIO_SAMPLE_T,3.420,33.000
54360000,SWCLK,0.000,
54360000,STEP_PHASE_Complete_Write,3.550,13.000
54365000,SWCLK,3.300,
54370000,SWCLK,0.000,
54375000,SWCLK,3.300,
54375000,SWDIO_SAMPLE_T,3.420,0.000
54380000,SWCLK,0.000,
54385000,SWCLK,3.300,
54385000,SWDIO_SAMPLE_T,3.420,0.000
54390000,SWCLK,0.000,
54395000,SWCLK,3.300,
54395000,SWDIO_SAMPLE_T,3.420,0.000
54400000,SWCLK,0.000,
54405000,SWCLK,3.300,
54405000,SWDIO_SAMPLE_T,3.420,0.000
54410000,SWCLK,0.000,
54415000,SWCLK,3.300,
54415000,SWDIO_SAMPLE_T,3.420,0.000
54420000,SWCLK,0.000,
54425000,SWCLK,3.300,
54425000,SWDIO_SAMPLE_T,3.420,0.000
54430000,SWCLK,0.000,
54435000,SWCLK,3.300,
54435000,SWDIO_SAMPLE_T,3.420,0.000
54440000,SWCLK,0.000,
54440000,SWDIO,3.300,
54440000,SWDIO,0.000,
54445000,SWCLK,3.300,
54445000,SWDIO_SAMPLE_T,3.420,0.000
54450000,SWCLK,0.000,
54455000,SWCLK,3.300,
54455000,SWDIO_SAMPLE_T,3.420,0.000
54460000,SWCLK,0.000,
54460000,SWDIO,3.300,
54465000,SWCLK,3.300,
54465000,SWDIO_SAMPLE_T,3.420,1.000
54470000,SWCLK,0.000,
54475000,SWCLK,3.300,
54475000,SWDIO_SAMPLE_T,3.420,2.000
54480000,SWCLK,0.000,
54480000,SWDIO,0.000,
54485000,SWCLK,3.300,
54485000,SWDIO_SAMPLE_T,3.420,3.000
54490000,SWCLK,0.000,
54490000,SWDIO,3.300,
54495000,SWCLK,3.300,
54495000,SWDIO_SAMPLE_T,3.420,4.000
54500000,SWCLK,0.000,
54500000,SWDIO,0.000,
54505000,SWCLK,3.300,
54505000,SWDIO_SAMPLE_T,3.420,5.000
54510000,SWCLK,0.000,
54515000,SWCLK,3.300,
54515000,SWDIO_SAMPLE_T,3.420,6.000
54520000,SWCLK,0.000,
54525000,SWCLK,3.300,
54525000,SWDIO_SAMPLE_T,3.420,7.000
54530000,SWCLK,0.000,
54530000,SWDIO,3.300,
54535000,SWCLK,3.300,
54535000,SWDIO_SAMPLE_T,3.420,8.000
54540000,SWCLK,0.000,
54540000,SWDIO,3.100,
54545000,SWCLK,3.300,
54545000,STEP_PHASE_SendAck_Write,3.550,8.000
54545000,SWDIO,3.200,
54550000,SWCLK,0.000,
54550000,SWDIO_SAMPLE_H,3.420,1.000
54555000,SWCLK,3.300,
54555000,SWDIO,0.100,
54560000,SWCLK,0.000,
54560000,SWDIO_SAMPLE_H,3.420,2.000
54565000,SWCLK,3.300,
54570000,SWCLK,0.000,
54570000,SWDIO_SAMPLE_H,3.420,3.000
54575000,SWCLK,3.300,
54575000,STEP_PHASE_TurnaroundToHost_Write,3.550,10.000
54575000,SWDIO,3.100,
54580000,SWCLK,0.000,
54585000,SWCLK,3.300,
54590000,SWCLK,0.000,
54590000,STEP_PHASE_RecvData_Write,3.550,11.000
54590000,SWDIO,3.300,
54590000,SWDIO,0.000,
54595000,SWCLK,3.300,
54595000,SWDIO_SAMPLE_T,3.420,1.000
54600000,SWCLK,0.000,
54605000,SWCLK,3.300,
54605000,SWDIO_SAMPLE_T,3.420,2.000
54610000,SWCLK,0.000,
54615000,SWCLK,3.300,
54615000,SWDIO_SAMPLE_T,3.420,3.000
54620000,SWCLK,0.000,
54625000,SWCLK,3.300,
54625000,SWDIO_SAMPLE_T,3.420,4.000
54630000,SWCLK,0.000,
54630000,SWDIO,3.300,
54635000,SWCLK,3.300,
54635000,SWDIO_SAMPLE_T,3.420,5.000
54640000,SWCLK,0.000,
54645000,SWCLK,3.300,
54645000,SWDIO_SAMPLE_T,3.420,6.000
54650000,SWCLK,0.000,
54655000,SWCLK,3.300,
54655000,SWDIO_SAMPLE_T,3.420,7.000
54660000,SWCLK,0.000,
54665000,SWCLK,3.300,
54665000,SWDIO_SAMPLE_T,3.420,8.000
54670000,SWCLK,0.000,
54675000,SWCLK,3.300,
54675000,SWDIO_SAMPLE_T,3.420,9.000
54680000,SWCLK,0.000,
54680000,SWDIO,0.000,
54685000,SWCLK,3.300,
54685000,SWDIO_SAMPLE_T,3.420,10.000
54690000,SWCLK,0.000,
54690000,SWDIO,3.300,
54695000,SWCLK,3.300,
54695000,SWDIO_SAMPLE_T,3.420,11.000
54700000,SWCLK,0.000,
54705000,SWCLK,3.300,
54705000,SWDIO_SAMPLE_T,3.420,12.000
54710000,SWCLK,0.000,
54710000,SWDIO,0.000,
54715000,SWCLK,3.300,
54715000,SWDIO_SAMPLE_T,3.420,13.000
54720000,SWCLK,0.000,
54720000,SWDIO,3.300,
54725000,SWCLK,3.300,
54725000,SWDIO_SAMPLE_T,3.420,14.000
54730000,SWCLK,0.000,
54735000,SWCLK,3.300,
54735000,SWDIO_SAMPLE_T,3.420,15.000
54740000,SWCLK,0.000,
54745000,SWCLK,3.300,
54745000,SWDIO_SAMPLE_T,3.420,16.000
54750000,SWCLK,0.000,
54750000,SWDIO,0.000,
54755000,SWCLK,3.300,
54755000,SWDIO_SAMPLE_T,3.420,17.000
54760000,SWCLK,0.000,
54765000,SWCLK,3.300,
54765000,SWDIO_SAMPLE_T,3.420,18.000
54770000,SWCLK,0.000,
54775000,SWCLK,3.300,
54775000,SWDIO_SAMPLE_T,3.420,19.000
54780000,SWCLK,0.000,
54785000,SWCLK,3.300,
54785000,SWDIO_SAMPLE_T,3.420,20.000
54790000,SWCLK,0.000,
54795000,SWCLK,3.300,
54795000,SWDIO_SAMPLE_T,3.420,21.000
54800000,SWCLK,0.000,
54805000,SWCLK,3.300,
54805000,SWDIO_SAMPLE_T,3.420,22.000
54810000,SWCLK,0.000,
54815000,SWCLK,3.300,
54815000,SWDIO_SAMPLE_T,3.420,23.000
54820000,SWCLK,0.000,
54825000,SWCLK,3.300,
54825000,SWDIO_SAMPLE_T,3.420,24.000
54830000,SWCLK,0.000,
54835000,SWCLK,3.300,
54835000,SWDIO_SAMPLE_T,3.420,25.000
54840000,SWCLK,0.000,
54845000,SWCLK,3.300,
54845000,SWDIO_SAMPLE_T,3.420,26.000
54850000,SWCLK,0.000,
54855000,SWCLK,3.300,
54855000,SWDIO_SAMPLE_T,3.420,27.000
54860000,SWCLK,0.000,
54865000,SWCLK,3.300,
54865000,SWDIO_SAMPLE_T,3.420,28.000
54870000,SWCLK,0.000,
54875000,SWCLK,3.300,
54875000,SWDIO_SAMPLE_T,3.420,29.000
54880000,SWCLK,0.000,
54880000,SWDIO,3.300,
54885000,SWCLK,3.300,
54885000,SWDIO_SAMPLE_T,3.420,30.000
54890000,SWCLK,0.000,
54895000,SWCLK,3.300,
54895000,SWDIO_SAMPLE_T,3.420,31.000
54900000,SWCLK,0.000,
54905000,SWCLK,3.300,
54905000,SWDIO_SAMPLE_T,3.420,32.000
54910000,SWCLK,0.000,
54915000,SWCLK,3.300,
54915000,SWDIO_SAMPLE_T,3.420,33.000
54920000,SWCLK,0.000,
54920000,STEP_PHASE_Complete_Write,3.550,13.000
54920000,SWDIO,0.000,
54925000,SWCLK,3.300,
54930000,SWCLK,0.000,
54935000,SWCLK,3.300,
54935000,SWDIO_SAMPLE_T,3.420,0.000
54940000,SWCLK,0.000,
54945000,SWCLK,3.300,
54945000,SWDIO_SAMPLE_T,3.420,0.000
54950000,SWCLK,0.000,
54955000,SWCLK,3.300,
54955000,SWDIO_SAMPLE_T,3.420,0.000
54960000,SWCLK,0.000,
54965000,SWCLK,3.300,
54965000,SWDIO_SAMPLE_T,3.420,0.000
54970000,SWCLK,0.000,
54975000,SWCLK,3.300,
54975000,SWDIO_SAMPLE_T,3.420,0.000
54980000,SWCLK,0.000,
54985000,SWCLK,3.300,
54985000,SWDIO_SAMPLE_T,3.420,0.000
54990000,SWCLK,0.000,
54995000,SWCLK,3.300,
54995000,SWDIO_SAMPLE_T,3.420,0.000
55000000,SWCLK,0.000,
55000000,SWDIO,3.300,
55000000,SWDIO,0.000,
55005000,SWCLK,3.300,
55005000,SWDIO_SAMPLE_T,3.420,0.000
55010000,SWCLK,0.000,
55015000,SWCLK,3.300,
55015000,SWDIO_SAMPLE_T,3.420,0.000
55020000,SWCLK,0.000,
55020000,SWDIO,3.300,
55025000,SWCLK,3.300,
55025000,SWDIO_SAMPLE_T,3.420,1.000
55030000,SWCLK,0.000,
55035000,SWCLK,3.300,
55035000,SWDIO_SAMPLE_T,3.420,2.000
55040000,SWCLK,0.000,
55045000,SWCLK,3.300,
55045000,SWDIO_SAMPLE_T,3.420,3.000
55050000,SWCLK,0.000,
55055000,SWCLK,3.300,
55055000,SWDIO_SAMPLE_T,3.420,4.000
55060000,SWCLK,0.000,
55065000,SWCLK,3.300,
55065000,SWDIO_SAMPLE_T,3.420,5.000
55070000,SWCLK,0.000,
55070000,SWDIO,0.000,
55075000,SWCLK,3.300,
55075000,SWDIO_SAMPLE_T,3.420,6.000
55080000,SWCLK,0.000,
55085000,SWCLK,3.300,
55085000,SWDIO_SAMPLE_T,3.420,7.000
55090000,SWCLK,0.000,
55090000,SWDIO,3.300,
55095000,SWCLK,3.300,
55095000,SWDIO_SAMPLE_T,3.420,8.000
55100000,SWCLK,0.000,
